,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg21011649,0.92678781,0.166059409,0.433451454,0.52185322,0.508627301,0.078341399,0.050618321,0.911911822,0.935383173,0.065430599,0.929634252,0.926404374,0.050775771,0.543053869,0.787518781,0.426518267,0.902517744,0.4941258570000001,0.192465414,0.854130555,0.917461758,0.507048674,0.922775483,0.435648318,0.489981364,0.919610246,0.143804448,0.068323087,0.095933268,0.461495434,0.047302274000000005,0.4667529620000001,0.917674731,0.903618345,0.8485382920000001,0.504230144,0.498974606,0.038982338,0.034500461,0.031921871,0.488521529,0.476401406,0.918182048,0.945232705,0.851183647,0.501657435,0.371224096,0.50709849,0.502365802,0.90829918,0.466768758,0.191139878,0.495915626,0.493811844,0.881198713,0.06714576,0.04849212,0.490632168,0.456741407,0.937998841,0.497011781,0.491386057,0.8835999,0.301183028,0.560575473,0.521449883,0.471230431,0.031755516,0.040444417,0.500918625,0.051249047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21035990,0.494090415,0.435191678,0.056617991,0.60739037,0.906568869,0.031242884,0.144385748,0.956285397,0.517049674,0.196017899,0.571276624,0.945931481,0.399904832,0.099943736,0.584280657,0.939954322,0.072538539,0.933961964,0.574805997,0.94073287,0.942696417,0.520238159,0.552315798,0.519521214,0.032096786,0.053783748,0.45238029,0.465406961,0.62369833,0.538487128,0.8508227429999999,0.32358541,0.779902263,0.088587292,0.118594447,0.531486382,0.590978251,0.5542290320000001,0.025544503,0.467848026,0.905118546,0.919738353,0.569441434,0.413400947,0.92180942,0.956507899,0.944105149,0.49722708,0.022523514,0.030069345,0.8210174109999999,0.933700644,0.91001569,0.032424157,0.506581036,0.581030677,0.954721985,0.05688540900000001,0.584164641,0.517821043,0.597935633,0.952935754,0.6043361829999999,0.912956689,0.5510808429999999,0.507749779,0.935904685,0.950011407,0.447136323,0.606046847,0.06497451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21049958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5615823520000001,0.162952059,0.326341295,0.564335585,0.9275856109999999,0.558218119,0.032853476,0.502946394,0.933208934,0.931449477,0.49118341600000004,0.926796697,0.540427539,0.8644208000000001,0.05911849900000001,0.558835768,0.054701397,0.529439849,0.5134304439999999,0.428980628,0.083812851,0.522240675,0.9172196109999999,0.872371399,0.958220338,0.02751135,0.046340545999999996,0.763370943,0.05818417400000001,0.521854114,0.9201999940000001,0.57030673
cg21052687,0.879517399,0.040599849,0.8989083109999999,0.874747717,0.60422973,0.042991919,0.511794104,0.039820781,0.562391833,0.541251829,0.918929647,0.499298339,0.58352407,0.904949541,0.901192037,0.10641439,0.907827406,0.603682565,0.53845864,0.625230162,0.857263725,0.5507843139999999,0.473336716,0.571708191,0.539508411,0.548934272,0.038425551,0.481958208,0.896553955,0.546849838,0.540215448,0.595404916,0.851168342,0.866094742,0.854032931,0.035450494,0.041396059,0.027164363,0.031413945,0.029729718,0.927966524,0.037223171,0.541600024,0.546978608,0.8602343579999999,0.0520182,0.884447069,0.502846943,0.8710824659999999,0.556785104,0.902492945,0.5367546120000001,0.488504487,0.508737172,0.891900261,0.637969594,0.90209834,0.588186207,0.548678444,0.8965250490000001,0.037843787,0.916671114,0.8984613459999999,0.530927597,0.491074689,0.522218882,0.553668637,0.036645511,0.88869204,0.5172365489999999,0.8944526009999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21052814,0.377692646,0.456931835,0.41153123,0.83271593,0.027761756,0.934838421,0.027621335,0.088971951,0.509903575,0.035799464,0.565421421,0.023695211,0.933176565,0.408728723,0.703329985,0.901586728,0.958359003,0.664660255,0.917855794,0.957663571,0.864172077,0.162731689,0.929811595,0.605824816,0.630334308,0.352894411,0.909169469,0.583606428,0.548796038,0.927673693,0.470614779,0.378273868,0.893708642,0.888553342,0.874478957,0.92072727,0.03894105,0.444806758,0.023647228,0.043659809,0.915414415,0.445069204,0.946054864,0.8790011059999999,0.032997814,0.94430826,0.500645782,0.035844404,0.515229583,0.906146585,0.28544051800000003,0.5038146029999999,0.942965602,0.071626873,0.051230498,0.930637263,0.934180222,0.043121241,0.401338099,0.444536723,0.335918519,0.142550522,0.950969264,0.437452185,0.387746648,0.471848308,0.453360024,0.920937014,0.440830886,0.028341200000000007,0.098411734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21053905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586106709,0.172823287,0.67298159,0.111911211,0.530896703,0.758310011,0.393246906,0.729808219,0.8074982009999999,0.621566352,0.592387535,0.577638265,0.135365438,0.464275494,0.887297195,0.569483347,0.897436688,0.870185937,0.041532972,0.5129810579999999,0.6262906429999999,0.502056281,0.051567467,0.47163882,0.533599453,0.500834683,0.877197311,0.763763185,0.44779672299999995,0.485034545,0.475087958,0.47105398200000004
cg21069139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.777229044,0.739855646,0.602103355,0.207278475,0.8728743729999999,0.651998387,0.4900683420000001,0.77402495,0.883678672,0.624051116,0.553789402,0.25562578399999997,0.06253178200000001,0.360738489,0.108742084,0.853372538,0.901932863,0.545451162,0.828658012,0.362147079,0.610733028,0.588753171,0.939400538,0.89573833,0.29982298,0.49765954700000004,0.902540879,0.546385424,0.533771344,0.132211732,0.651593806,0.9225270990000001
cg21071620,0.485434644,0.8074235270000001,0.051416063,0.125900588,0.452069615,0.065744528,0.070851739,0.390118791,0.4440236420000001,0.482934908,0.893920638,0.400678475,0.505736881,0.476272834,0.461126695,0.09368256,0.029121159,0.4213306,0.817734046,0.566373316,0.024967086,0.165574724,0.8847404809999999,0.8840497279999999,0.425276286,0.7296395840000001,0.828769691,0.037284748,0.088930046,0.426195839,0.4796434,0.916578406,0.06390396400000001,0.479050084,0.787089991,0.44969581,0.817021476,0.424312579,0.721510353,0.408260554,0.450695925,0.065681665,0.475314926,0.934238607,0.500345869,0.550632696,0.308187273,0.4364651570000001,0.036723329,0.025506631,0.803363305,0.861760162,0.406407674,0.055916551,0.08744875699999999,0.490078107,0.5727180129999999,0.017320978,0.02077438,0.8695659809999999,0.890209424,0.4357161470000001,0.903569591,0.505170648,0.467832697,0.429267904,0.487342846,0.503643828,0.020671762,0.226544934,0.860522175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21082913,0.605803656,0.460082231,0.606643825,0.561755405,0.519159759,0.039521822000000005,0.530194918,0.029583447,0.055264817,0.038524648,0.041262349,0.889863008,0.865764729,0.915109573,0.411083302,0.063360039,0.621390152,0.5461802139999999,0.602334206,0.108934912,0.479401334,0.115169906,0.521690338,0.52208864,0.041942156,0.8979326390000001,0.936953309,0.911992004,0.542488602,0.503902039,0.52418579,0.52111384,0.49348231,0.065674985,0.908515354,0.537759424,0.037072458,0.039497395,0.028592242,0.5600306620000001,0.532569959,0.046314891,0.545958401,0.558363322,0.047581993,0.437322441,0.575718882,0.031724409,0.45349719,0.531251547,0.511034647,0.6134273029999999,0.922337271,0.063508494,0.613243411,0.913908488,0.6863215029999999,0.452342715,0.6386964629999999,0.040318812,0.513979028,0.043343282,0.533866277,0.163328162,0.544399789,0.606484073,0.261254304,0.077435774,0.554647413,0.536460425,0.07188910000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21084943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773516759,0.085377959,0.472289698,0.794844634,0.339702128,0.6364716189999999,0.073252225,0.230164841,0.76836048,0.112209146,0.104228518,0.132094364,0.397014927,0.166501062,0.689018605,0.450090403,0.17609007899999998,0.877882539,0.07838368,0.593268978,0.410060595,0.069724704,0.8907560459999999,0.167125075,0.09876392,0.890881382,0.42667668,0.47367244299999994,0.838056047,0.19309161,0.59131456,0.40577531
cg21103010,0.860305152,0.915619601,0.050010009,0.911386565,0.622531484,0.047752767,0.469607155,0.041597669,0.091477743,0.937221697,0.55871223,0.925307971,0.931632644,0.591384393,0.261933182,0.929250885,0.927015917,0.043676315,0.556162724,0.917873647,0.925557605,0.34987850600000003,0.440076661,0.033107865,0.039084356,0.527060161,0.509201045,0.475973464,0.937093976,0.051422855,0.659313134,0.6147913389999999,0.52008566,0.8271203490000001,0.89931007,0.039733855,0.037549597,0.555448839,0.526156771,0.513118155,0.04403901,0.920274345,0.932082999,0.59265132,0.06630439,0.5520629429999999,0.6889862790000001,0.034882618,0.559221133,0.633955623,0.3743862,0.69792653,0.525340864,0.053050956,0.601455662,0.631817439,0.538106467,0.04961233,0.049259572,0.940134764,0.520577234,0.030109508,0.533301217,0.933840971,0.927820769,0.066381841,0.057354493,0.928905398,0.489040615,0.548799872,0.539414249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21115558,0.485898629,0.441403725,0.103248458,0.061571268,0.7873102959999999,0.043016181,0.363170006,0.909737936,0.913218059,0.039431913,0.050289528,0.041917745,0.913316147,0.531947811,0.906018238,0.7189846129999999,0.169695756,0.331114337,0.890217554,0.450159778,0.07218114099999999,0.876452989,0.047297339,0.375343013,0.032063867,0.252498449,0.037825958,0.520455411,0.103563852,0.561409547,0.461664681,0.92295749,0.454512984,0.036373041,0.531992627,0.03916389,0.580147755,0.51429822,0.037937231,0.910165616,0.93284002,0.930269315,0.49604087,0.479712663,0.869466163,0.839844245,0.07927988700000001,0.939379981,0.5358375160000001,0.938553349,0.540203192,0.388039255,0.861796586,0.864571522,0.91617322,0.424715947,0.876676828,0.599441116,0.932038812,0.914436759,0.510963012,0.5128983029999999,0.725215215,0.8030878340000001,0.8579530540000001,0.476048315,0.770882965,0.694403399,0.858400904,0.502443939,0.903279945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21118292,0.044974587,0.536897736,0.621592236,0.953713299,0.032684114,0.456360816,0.518097806,0.034916395,0.945078287,0.026287404,0.612055934,0.035399933,0.031421208,0.038716829,0.475659347,0.056329029,0.497526951,0.896653879,0.074032874,0.884237515,0.484125634,0.526368092,0.890614797,0.925002958,0.473227312,0.578739137,0.863541098,0.456339041,0.944077552,0.919688497,0.917447473,0.935885892,0.030593248,0.464484196,0.035639312,0.065188564,0.457333823,0.480953232,0.02551281,0.436327955,0.940319451,0.8654699840000001,0.902995659,0.057830018,0.646746536,0.584357963,0.427392368,0.871573138,0.518108297,0.025100706,0.460756732,0.907701119,0.91959242,0.484793944,0.472487912,0.888709072,0.027687953,0.93643642,0.525840213,0.463172,0.765197573,0.302311939,0.16288172,0.904330275,0.931232763,0.073384386,0.03898507,0.907417601,0.032098386,0.070998475,0.11756305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21134946,0.93941699,0.5507598020000001,0.866876292,0.689168881,0.84491174,0.64716418,0.031851399,0.307369687,0.672136691,0.511201996,0.586223254,0.859262237,0.5699758460000001,0.484369911,0.428425915,0.460830058,0.181450805,0.913364866,0.471766329,0.619948764,0.133299343,0.887452122,0.878737833,0.518633941,0.466465781,0.532236092,0.9000640879999999,0.037111459,0.546265663,0.546325344,0.477511114,0.041849357,0.034179144,0.426018681,0.826487871,0.49958816,0.455526229,0.036336526,0.08549113900000001,0.047663872,0.179201351,0.866341974,0.888027259,0.50960654,0.586583703,0.847855855,0.3848077,0.561516958,0.5942834539999999,0.079537663,0.381249602,0.883896508,0.511908562,0.499529891,0.881806723,0.691372187,0.489359511,0.051775487,0.185442849,0.035399272,0.8464911909999999,0.909170448,0.506437543,0.8795332020000001,0.917579108,0.894781431,0.456664349,0.8922580059999999,0.79653983,0.612423511,0.659323235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21136242,0.126228115,0.888692457,0.8740437129999999,0.06916649700000001,0.5177228629999999,0.902534064,0.474024967,0.5468376420000001,0.526525702,0.115339854,0.7903742220000001,0.066266086,0.412100067,0.150736255,0.5829514689999999,0.35557122700000005,0.7624545509999999,0.07268343599999999,0.4782791220000001,0.287546692,0.079057289,0.242938237,0.080116088,0.445362762,0.035225191,0.472274723,0.517659274,0.383072822,0.468999357,0.456986898,0.060155337,0.5110551879999999,0.494823339,0.606096701,0.8602186009999999,0.476160733,0.476741895,0.02938546,0.5152077970000001,0.061101274,0.469068973,0.859932762,0.489083014,0.503673611,0.051768557,0.53451717,0.487243415,0.512773994,0.040544821,0.876687083,0.045635193,0.882040796,0.377693854,0.083244695,0.376603952,0.95375474,0.439308449,0.4937474020000001,0.495919765,0.4295202420000001,0.213068418,0.093565742,0.466672419,0.8037174979999999,0.46115904,0.916738608,0.8887955340000001,0.267014076,0.913532317,0.912698147,0.8704094990000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21151163,0.044271155,0.827020877,0.030388535,0.188098922,0.60715302,0.118609387,0.51736106,0.939988961,0.666164356,0.930973787,0.662585038,0.072534024,0.550599731,0.037210331,0.54783021,0.094732095,0.629090914,0.514201964,0.575200641,0.93898335,0.946169733,0.069426792,0.930324642,0.023035204,0.5954182379999999,0.576964544,0.041887009,0.413474955,0.4678758670000001,0.1924915,0.555928933,0.043856300999999986,0.603690751,0.534233273,0.092052502,0.093314825,0.903038719,0.118199644,0.917200269,0.58551758,0.361271722,0.931878905,0.050144593,0.287285183,0.825755432,0.056913246,0.425245223,0.48867188,0.514091524,0.391943921,0.10162931,0.912925662,0.273956123,0.574811525,0.615503802,0.121032269,0.52853624,0.59945155,0.5673930979999999,0.633381069,0.616277896,0.659387572,0.614006598,0.516891385,0.933751718,0.608528666,0.161476205,0.642917205,0.514265442,0.450258292,0.932859565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21155759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051385865,0.586007956,0.038648912,0.037868402999999995,0.52820252,0.5911517279999999,0.939956076,0.509991269,0.557342019,0.9067214109999999,0.892587405,0.5581587929999999,0.042053600000000003,0.47555713299999997,0.508268371,0.521005826,0.048171977000000005,0.9508846670000001,0.03594998,0.043627966,0.037737314,0.033195517,0.4990603320000001,0.138566424,0.948978275,0.612262428,0.581876395,0.914028807,0.916869803,0.601145709,0.070350333,0.9025038809999999
cg21175969,0.545450262,0.914249624,0.021953424,0.203567966,0.83989352,0.083794742,0.667460841,0.489151301,0.578116964,0.919403274,0.467550171,0.462977467,0.51462251,0.485452488,0.498123818,0.570400205,0.422598358,0.943464577,0.035967129,0.62487783,0.031489777000000004,0.540413287,0.451678188,0.911288282,0.444430846,0.858756546,0.433698233,0.024207471,0.022882957,0.920622024,0.492033803,0.024804146000000003,0.8320624320000001,0.447962642,0.037174073,0.044851253,0.024140593,0.022404837,0.395742241,0.028837914,0.461377562,0.852879727,0.429515621,0.901587558,0.66575244,0.49783735,0.022246873,0.877417685,0.904181815,0.487282216,0.411319738,0.900695735,0.490258999,0.197810685,0.036679961,0.030446214,0.914318374,0.6013166289999999,0.463886011,0.030993938,0.470306015,0.022991523,0.902555435,0.470966256,0.02473044,0.8901238690000001,0.869206666,0.027566332,0.433736371,0.940613409,0.491962973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21202529,0.516240949,0.09767842,0.121306525,0.756903103,0.060778914,0.073115762,0.10474413,0.839042442,0.7144454240000001,0.047268491,0.946971617,0.7020326459999999,0.8961059440000001,0.717248242,0.084154626,0.454648229,0.7154531609999999,0.179323963,0.109811158,0.06627319400000001,0.628135584,0.567163365,0.593137566,0.6772174040000001,0.87690756,0.5424912470000001,0.06411043799999999,0.69290655,0.142616957,0.115751292,0.50249444,0.050361348,0.122616983,0.628879007,0.107803608,0.6939789670000001,0.044529211,0.043770404000000006,0.04161418,0.931711801,0.868252703,0.075078257,0.650531988,0.943096931,0.098708532,0.828874977,0.5980182239999999,0.059642776,0.6270511329999999,0.723659796,0.675063772,0.696847737,0.7376778409999999,0.931017353,0.057288668,0.8525854409999999,0.107305547,0.590050513,0.82382454,0.758554257,0.497937935,0.7091004129999999,0.933440935,0.7326447229999999,0.925112908,0.714117949,0.6393924639999999,0.938092713,0.641977817,0.66009149,0.923100875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21229184,0.916866649,0.5317070770000001,0.458863412,0.887504836,0.052367986,0.360715114,0.038905545,0.148434821,0.5288594120000001,0.948154823,0.942447562,0.8866368920000001,0.050542227,0.840511443,0.338362833,0.09596699,0.526963096,0.042804356,0.046561458,0.459481652,0.472255564,0.08610107800000001,0.08549903699999999,0.924549951,0.20333385,0.097590563,0.909820344,0.054485197,0.14497129,0.499959413,0.913591791,0.058338841,0.446363922,0.523639353,0.912201567,0.448063758,0.052107208,0.486544213,0.055230455,0.462879876,0.936483244,0.928511504,0.050790339,0.915234593,0.8832690759999999,0.8682672909999999,0.471331791,0.444580604,0.040522535,0.055300806,0.543729644,0.095050785,0.498137279,0.06496125400000001,0.384375939,0.828686775,0.387618494,0.882790017,0.919048956,0.394733703,0.948953178,0.937837562,0.947337037,0.048608804000000005,0.054543098,0.066231843,0.046386637,0.481682302,0.92456946,0.046778685999999986,0.934381021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21235953,0.029218749,0.84959798,0.029328469,0.07158911700000001,0.874833553,0.443065703,0.875017178,0.427911879,0.90972326,0.899195211,0.386179573,0.943384166,0.034591909,0.872626485,0.366285894,0.489335334,0.942129996,0.052723595,0.039060500000000005,0.919182359,0.331187997,0.885053195,0.841224388,0.316039495,0.553195941,0.508154067,0.392630171,0.380987626,0.350282294,0.912584043,0.851884273,0.023643024,0.040635378,0.924727387,0.913253337,0.440697356,0.671478679,0.4108740520000001,0.91500801,0.30730913600000004,0.400537576,0.466397815,0.440729459,0.498025811,0.033587824,0.523204798,0.392693748,0.411240801,0.949869366,0.925420408,0.364650968,0.027873294,0.927519768,0.354081245,0.7664293000000001,0.900383478,0.21379129,0.026325564,0.048482158,0.383793867,0.485535154,0.896365814,0.406861446,0.326758108,0.932089652,0.934038769,0.042325373,0.8294721559999999,0.912816873,0.76647908,0.682818475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21256931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46281488,0.457170914,0.419576503,0.938491587,0.4390234770000001,0.885117293,0.849118142,0.326188187,0.681248794,0.443757549,0.47222641600000004,0.474909397,0.443711586,0.156511138,0.46861057,0.491792351,0.095562606,0.46834153100000003,0.052391726,0.19425786399999997,0.489480331,0.4996039000000001,0.8467496109999999,0.518186104,0.9316109440000001,0.030714558,0.4460526970000001,0.798588968,0.520754742,0.18761891,0.605241616,0.20689176199999998
cg21269117,0.876562297,0.486443316,0.318666218,0.5323875929999999,0.894932805,0.442062499,0.415462854,0.479989196,0.439476063,0.060291138,0.8310683520000001,0.911984635,0.440192546,0.467131526,0.884471553,0.679515715,0.65478723,0.607050732,0.060887563,0.093117751,0.422435524,0.14074853,0.89991672,0.35510932799999995,0.625456575,0.836016243,0.6340541000000001,0.046184441,0.066609389,0.8899261509999999,0.7829828590000001,0.471599108,0.449754966,0.467690196,0.13255136,0.486093849,0.091160376,0.8738117759999999,0.428916134,0.770829265,0.039969996,0.35153395299999995,0.8648212809999999,0.172947035,0.8977108970000001,0.7845982690000001,0.6859275420000001,0.6942197509999999,0.03914886,0.501879892,0.421395432,0.888032701,0.13056590199999998,0.877293385,0.45041911,0.078574646,0.47141555,0.553005195,0.508777076,0.4448063,0.6300493770000001,0.951126514,0.94069128,0.900630747,0.450875675,0.891190015,0.498732584,0.438826858,0.949856103,0.914453165,0.470260611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg21275786,0.083013752,0.61408687,0.546655116,0.293966687,0.53545639,0.118918671,0.557964469,0.13195418,0.494499812,0.151595899,0.038762492,0.467388858,0.4693883,0.6337327070000001,0.913557413,0.927177764,0.138344277,0.200492965,0.657707644,0.5907376910000001,0.901697544,0.549876095,0.482265968,0.076764577,0.520390035,0.927500866,0.474101409,0.493322248,0.20037235,0.575199412,0.096665905,0.516877013,0.101146784,0.558310457,0.8045198309999999,0.540928974,0.080708063,0.420263648,0.12710751,0.843188167,0.574406292,0.56977688,0.902988774,0.8346412959999999,0.82978841,0.83308546,0.84216699,0.443211301,0.770579233,0.511075492,0.868528524,0.554583608,0.898030346,0.151622783,0.478497169,0.542141278,0.428796875,0.073709426,0.161780865,0.887981575,0.518407336,0.935619964,0.887342069,0.535364431,0.530661438,0.570000236,0.431607016,0.482466806,0.496545203,0.527482219,0.575371799,0.10687867,0.102907766,0.09971213699999999,0.055418342,0.947241982,0.9204849340000001,0.104121189,0.904440372,0.578037007,0.887560695,0.693002859,0.153419721,0.603336269,0.47681132600000004,0.522408488,0.45970821799999995,0.463617512,0.09132478599999999,0.043909385,0.14246310199999998,0.5257710560000001,0.033003286,0.062743029,0.107250963,0.92110303,0.077444762,0.443322891,0.45647019299999997,0.691398779,0.415738,0.036678694,0.891987277
