,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5
cg26713336,0.11607769300000001,0.893012694,0.8590365659999999,0.564598681,0.04446660400000001,0.079031218,0.63041934,0.5510401229999999,0.577619426,0.524362426,0.076326435,0.456489959,0.867112137,0.491588366,0.756663702,0.9498463770000001,0.041446156,0.643911245,0.825454783,0.417685948,0.085963413,0.44797858799999996,0.536362243,0.9374864009999999,0.52310621,0.60749354,0.530564322,0.031010332,0.9401207429999999,0.901745265,0.47820032799999995,0.157560912,0.59184951,0.490887846,0.8457601109999999,0.503416109,0.032482704,0.518353807,0.836333082,0.028240794,0.885994675,0.903843443,0.53743485,0.54641292,0.914598565,0.395134938,0.852616953,0.8983104140000001,0.245261477,0.5646047439999999,0.45629416,0.530869582,0.5058304770000001,0.904883964,0.777611012,0.604489119,0.453264393,0.060921109,0.9224060690000001,0.531249337,0.53002371,0.289631715,0.9307310459999999,0.8535242120000001,0.055737010999999996,0.908085995,0.43501353,0.555736523,0.597536685,0.576657065,0.8972600070000001
cg26717895,0.7290878359999999,0.45452897,0.90152453,0.44814826799999996,0.940577097,0.931223377,0.08479580699999999,0.06790455599999999,0.464253541,0.9220696759999999,0.137613878,0.45510027200000003,0.46248321200000003,0.471497493,0.26044500600000003,0.923392392,0.9367897629999999,0.03928276,0.44218127799999996,0.059618057,0.904559434,0.47059604,0.09361685900000001,0.9147518929999999,0.07372353200000001,0.042328738,0.045576264000000005,0.18980069800000002,0.18852218899999998,0.463878255,0.924853494,0.16923328899999998,0.10323829300000001,0.762537317,0.933198302,0.148495816,0.902778482,0.498764362,0.052856144,0.909580982,0.506013455,0.070029756,0.945886022,0.43446791799999995,0.469430481,0.630822161,0.029983356,0.062991092,0.953505987,0.447371013,0.48428230899999997,0.5215466670000001,0.208479424,0.126568449,0.086630628,0.558099907,0.30378389100000003,0.493823264,0.036915987000000004,0.079130006,0.053422569,0.401088764,0.036593307,0.084315949,0.47609744,0.061715007999999995,0.06789178,0.052566439000000006,0.560799886,0.5551542770000001,0.474492115
cg26747425,0.515905513,0.506539237,0.496343555,0.634793955,0.501923239,0.088950604,0.023796461,0.937085692,0.042972631,0.916483685,0.485867276,0.483446469,0.733764183,0.623184454,0.644564546,0.056425137,0.930499175,0.595284197,0.033871559,0.959018177,0.045428145999999996,0.83833188,0.939286587,0.02644355,0.52871365,0.8353594990000001,0.502640112,0.550483845,0.568482048,0.9077987409999999,0.041105199999999995,0.9310772209999999,0.518123524,0.500508672,0.09329617,0.48717849999999996,0.023941286000000003,0.9268495999999999,0.945791533,0.574166925,0.944977662,0.505774941,0.94433418,0.14006513,0.02918681,0.924989828,0.086836451,0.34131203200000004,0.5157137470000001,0.030593916000000002,0.488325999,0.491599574,0.061169641,0.474573245,0.90849447,0.260315144,0.54314987,0.481287339,0.573630516,0.910912983,0.043053876,0.618368771,0.536946076,0.9415732809999999,0.937218262,0.524741813,0.025117172000000004,0.478201156,0.527473606,0.518992574,0.495563824
cg26770882,0.753549427,0.10876722800000001,0.664753254,0.248578457,0.088147432,0.06262575299999999,0.49218667899999996,0.494190862,0.19615728600000001,0.6008644710000001,0.9234773409999999,0.92580006,0.906258565,0.942796425,0.735726456,0.596287216,0.07943259,0.533573094,0.18716993899999998,0.945324629,0.10354724800000001,0.565201341,0.9022142209999999,0.553397875,0.5994625720000001,0.7013678590000001,0.921863867,0.295237145,0.599282668,0.65251516,0.8912667740000001,0.322615314,0.48158468600000004,0.624036484,0.888286322,0.142565668,0.048800092,0.051865531,0.066618136,0.527174513,0.942565113,0.07911189999999999,0.93118568,0.6179528320000001,0.07378222,0.447889245,0.790152615,0.092218304,0.062212715,0.076768452,0.6956960759999999,0.591139408,0.074608164,0.591793757,0.585943191,0.9224607020000001,0.613374135,0.876184396,0.913119143,0.538350833,0.503261579,0.814582645,0.072359347,0.594166109,0.883257154,0.938741662,0.503500603,0.609851183,0.435210971,0.935304207,0.190765803
cg26891211,0.362032805,0.578435392,0.164769755,0.049247661,0.919261507,0.023330125,0.933541952,0.46563547899999996,0.924874786,0.024324852999999997,0.8986814909999999,0.84771051,0.910558524,0.39058845,0.6381914360000001,0.350009312,0.24521447100000002,0.914491292,0.271292666,0.313288177,0.289929872,0.35897715700000005,0.034169073,0.917967651,0.018558175,0.882732228,0.342902608,0.02053509,0.396550419,0.029006477000000003,0.332160424,0.424388353,0.374445009,0.911367975,0.35190513799999995,0.777999515,0.019761111,0.021752527,0.018759065,0.344117309,0.450835132,0.396464328,0.937195236,0.454584957,0.8829270990000001,0.9099634040000001,0.555904674,0.36993385700000003,0.017199815,0.9388677529999999,0.36542959999999997,0.369700365,0.927638865,0.413002014,0.35791120299999996,0.070278116,0.032758679,0.35652930299999996,0.019837003,0.042054844,0.020593985,0.132920295,0.518609138,0.37148707799999997,0.30108885399999996,0.938852198,0.374237924,0.935011004,0.309662958,0.415630777,0.332042612
cg26917999,0.675217592,0.7842095840000001,0.40316273399999997,0.399690806,0.375142085,0.016137965,0.683661018,0.199425148,0.470436739,0.924586584,0.933329885,0.12474137199999999,0.42183720700000005,0.861808683,0.43696830799999997,0.7797988659999999,0.379690197,0.43746775200000004,0.468025828,0.87495274,0.83824575,0.780754851,0.7773038990000001,0.8858696620000001,0.37858891899999997,0.032955723,0.47374271,0.929781445,0.733595082,0.406680337,0.71084161,0.41438301,0.8529138490000001,0.42972014,0.789180495,0.7997032390000001,0.42547755299999995,0.798543439,0.14490942099999998,0.705456073,0.421803931,0.39829258100000003,0.8684453790000001,0.9437615540000001,0.464041126,0.95023197,0.23028729,0.377195006,0.82603069,0.820461414,0.863076518,0.045474053,0.045701555,0.411783995,0.39407689,0.338780535,0.925444429,0.3688383,0.025396277999999998,0.529781209,0.871700934,0.831273308,0.015107444,0.686505719,0.414907663,0.886163512,0.416603437,0.7105387870000001,0.82498598,0.05720515599999999,0.368960625
cg26922941,0.050380601,0.7180959659999999,0.9086631359999999,0.578532749,0.9123162859999999,0.071159663,0.741361389,0.507971533,0.329710395,0.45800931799999994,0.463028725,0.45726792899999996,0.026620897999999997,0.1273535,0.17196505399999998,0.26818708399999996,0.133572051,0.903653374,0.572625166,0.091773804,0.49775240299999995,0.482710856,0.043830232999999996,0.484286162,0.034468837,0.050665888,0.8413230009999999,0.39358918200000004,0.92301615,0.8713361270000001,0.9058634390000001,0.041757208999999997,0.835105034,0.904207643,0.521568106,0.87825529,0.8608987109999999,0.04264083,0.920700388,0.042226245999999995,0.507291885,0.891116957,0.491062901,0.942507495,0.02592119,0.727752244,0.934315971,0.484480246,0.5294962360000001,0.92586644,0.717977594,0.899054736,0.931455413,0.481372941,0.475538805,0.029429296,0.033790557,0.04457944,0.040286186,0.65420322,0.912252024,0.506138886,0.929544652,0.62484617,0.586253997,0.55004047,0.919568814,0.507420925,0.604084324,0.92009691,0.8800372390000001
cg26945867,0.542597697,0.430202861,0.047116833,0.422685298,0.929048377,0.536803416,0.510072565,0.042315017,0.541862594,0.602967507,0.48731341,0.944802897,0.170175629,0.9369437829999999,0.9403354690000001,0.445302587,0.36456919299999996,0.52537568,0.031668888,0.35575023899999997,0.083794935,0.722732122,0.436503363,0.9392860009999999,0.09177390199999999,0.612821459,0.9351140659999999,0.5340389329999999,0.418918788,0.8401528290000001,0.921035681,0.109014734,0.944624542,0.921787793,0.51704556,0.934617843,0.9043714909999999,0.951710446,0.529392572,0.93604905,0.373628946,0.468636585,0.549548341,0.132787977,0.526752841,0.021249542000000003,0.602087944,0.601827848,0.541274633,0.511395887,0.5146419560000001,0.181876268,0.929053459,0.13996987800000002,0.8514182240000001,0.03109025,0.045183085,0.8512300340000001,0.611257823,0.818138143,0.5379024410000001,0.645046131,0.495826563,0.659406701,0.055115973,0.5882562720000001,0.93711947,0.6800388470000001,0.941477557,0.39231946,0.6234053829999999
cg26950635,0.627718498,0.02235087,0.60147104,0.54863333,0.93170913,0.057577514,0.034024942999999995,0.372018965,0.02920167,0.9378261590000001,0.921724028,0.9371709,0.506493637,0.9057866520000001,0.615095896,0.039526244,0.881518085,0.603888894,0.77588119,0.220859072,0.041509017999999995,0.033017813,0.8986537609999999,0.465969486,0.030207043,0.473738241,0.587374775,0.939278142,0.05247549,0.499436156,0.493832775,0.49544675,0.469169127,0.134586859,0.122408305,0.886292115,0.514984219,0.516643776,0.8095424520000001,0.869078109,0.8960476890000001,0.924580014,0.8794401409999999,0.076635649,0.0322122,0.048499343,0.5223573979999999,0.9308941829999999,0.9127234000000001,0.902965538,0.932490314,0.5644464370000001,0.8299453240000001,0.481674416,0.054720782,0.034326487,0.56421808,0.036064133,0.9244720329999999,0.62036204,0.51735884,0.597018134,0.024969726,0.135112377,0.043242511,0.627693135,0.915600739,0.036597647000000004,0.949754708,0.705390009,0.12990148699999998
cg26960833,0.385263233,0.433925017,0.817732632,0.363744715,0.071680391,0.509669255,0.787593326,0.144826807,0.20205748399999998,0.47968741200000004,0.43212427,0.022124803,0.500621061,0.914094471,0.6777464240000001,0.363321813,0.209776849,0.431547853,0.441450629,0.7067313540000001,0.038383017,0.6738271709999999,0.8785306999999999,0.934063874,0.901608188,0.8010675829999999,0.457013537,0.629376551,0.43699615700000005,0.361896473,0.923524108,0.297214102,0.143106874,0.441348513,0.452684055,0.486265254,0.503288072,0.5396397279999999,0.034745165,0.9041650940000001,0.059716912999999996,0.460784746,0.042695794,0.46687640700000005,0.427775646,0.040478889,0.43213572299999997,0.46605743200000005,0.922883803,0.465604346,0.610194324,0.285543502,0.045493171,0.044466776,0.88371895,0.601957661,0.48049432299999995,0.845363658,0.8624132290000001,0.43966638,0.944158487,0.192673628,0.95979864,0.031029429,0.933404173,0.027183695,0.76282311,0.294255754,0.034208006,0.46397512399999996,0.348878863
cg26983228,0.039124123999999996,0.914262336,0.395800781,0.935716682,0.031246813,0.042887072000000005,0.48857713700000005,0.5154726,0.032932288,0.585148095,0.91922862,0.534888822,0.107049184,0.133722135,0.663498393,0.040314978,0.9216735290000001,0.407744576,0.083678944,0.45185800299999995,0.584816349,0.882037634,0.42949942700000004,0.027007411000000002,0.517166017,0.411164417,0.9263616379999999,0.554918596,0.498046783,0.056463281,0.444459211,0.036348112,0.558767234,0.902090442,0.913263878,0.097339488,0.038477401,0.401455089,0.53782059,0.8796834729999999,0.492979725,0.070602658,0.473280574,0.606734778,0.572347804,0.604315389,0.46939639899999996,0.5725598000000001,0.51215064,0.5516309429999999,0.02799674,0.022802238,0.491227267,0.504420222,0.9150281579999999,0.854153314,0.9178816909999999,0.563215687,0.035543998,0.037867041000000004,0.922489563,0.45893818,0.039266631,0.446056199,0.543719054,0.47635878,0.485233628,0.896498855,0.9340819029999999,0.504844594,0.525101583
cg26989544,0.032843936000000004,0.550203058,0.040885503999999996,0.057869263,0.049746887000000004,0.029596143,0.52601893,0.924285093,0.647521557,0.036577272,0.030142956000000002,0.8918964,0.03341416,0.49134916100000003,0.101186217,0.04717277,0.9267859,0.9294482909999999,0.47108864899999997,0.394030967,0.027960894,0.881466517,0.90607257,0.023578994,0.834369975,0.5309185000000001,0.5274052029999999,0.636475936,0.611341965,0.478340924,0.9431065120000001,0.595328894,0.501682775,0.04174977,0.9132460920000001,0.512079162,0.25422706899999997,0.533740592,0.027504656000000002,0.553243807,0.938023319,0.933218546,0.563280627,0.892029145,0.602724351,0.812845259,0.7261953590000001,0.9363431659999999,0.588664289,0.02811193,0.563221421,0.921643542,0.096121494,0.035892858,0.524521082,0.459662509,0.931414948,0.695373775,0.942163693,0.9458260070000001,0.927095655,0.940659832,0.597208686,0.717872174,0.555617343,0.501516786,0.9322148020000001,0.8434088740000001,0.9390381440000001,0.93916221,0.34498743
cg26992539,0.028444857,0.024493607999999997,0.530923618,0.650037471,0.595002039,0.539582796,0.5573939720000001,0.025722686,0.465047492,0.932999435,0.595194976,0.670392757,0.641698453,0.072004246,0.55261149,0.030971837999999998,0.621430547,0.647386065,0.033145501,0.14457068,0.06527387700000001,0.90320214,0.638438476,0.5813946839999999,0.522169433,0.113953913,0.457032771,0.94604135,0.24008871399999998,0.532637103,0.569750079,0.193964385,0.767112536,0.888660775,0.199142825,0.537426208,0.02541228,0.05316586400000001,0.058642105,0.028861607,0.28319453699999997,0.07264622400000001,0.051364902999999996,0.578733271,0.7469416940000001,0.693684159,0.117699789,0.872183358,0.93338733,0.552519105,0.9232339759999999,0.512167163,0.9235616,0.201497173,0.875515838,0.031454038999999996,0.641508999,0.647293255,0.456584938,0.949472415,0.530739053,0.902092014,0.912064861,0.646223215,0.598574076,0.923521932,0.8637659,0.8062945009999999,0.605440035,0.592614735,0.599206594
cg27046862,0.800997595,0.036366178,0.345105967,0.50090145,0.7263124259999999,0.449188895,0.456358914,0.463138402,0.450313426,0.037876053,0.9290515340000001,0.043812014,0.372603721,0.043867101,0.287165985,0.336917983,0.020576148,0.721247625,0.425397356,0.425360542,0.40259453799999995,0.47834447399999996,0.847162435,0.913859399,0.647228617,0.416386004,0.6178241529999999,0.028958642000000003,0.9238720709999999,0.913535737,0.885510331,0.637377756,0.90817892,0.029488969,0.35249089,0.052118381,0.6375646620000001,0.024119923999999997,0.029595487,0.8874885259999999,0.893768338,0.6077271870000001,0.586906333,0.355577925,0.662846364,0.5988876320000001,0.43236753899999997,0.031869177,0.5749437070000001,0.501056655,0.695228154,0.45287548899999996,0.909006421,0.464600645,0.894571783,0.920844826,0.48773629799999996,0.531666161,0.529412656,0.04525187,0.431257975,0.39528573100000003,0.496481584,0.565633746,0.51447259,0.528038945,0.586301637,0.8484473579999999,0.564573611,0.502453029,0.913662854
cg27098462,0.944035915,0.936254186,0.042541697999999996,0.567566483,0.934756459,0.514643836,0.524129226,0.6316394120000001,0.9074843920000001,0.5081268870000001,0.483233739,0.95395322,0.065197164,0.5410813879999999,0.583085704,0.851760649,0.834225517,0.395262614,0.57439878,0.8665119609999999,0.5275641120000001,0.223300163,0.061711682999999996,0.040350799,0.581513064,0.593382449,0.931710065,0.062383392,0.539763576,0.460922609,0.556252481,0.514074852,0.150593032,0.529639444,0.929020663,0.581280138,0.036172543,0.856089543,0.318433875,0.517421198,0.292365704,0.534683027,0.932940091,0.067447411,0.518949859,0.934061198,0.702938521,0.460312395,0.570241605,0.5368622120000001,0.550744746,0.03591991,0.561785075,0.088327214,0.445722723,0.9273769629999999,0.9263235120000001,0.501198149,0.034384975,0.618932081,0.551071588,0.32906868300000003,0.517923521,0.9155453920000001,0.559681636,0.540151556,0.548812541,0.92307815,0.046072362,0.15158009,0.144461338
cg27099145,0.052971878,0.379548175,0.043904284,0.677645252,0.543498365,0.53224628,0.048523052000000004,0.8182674459999999,0.044184115999999996,0.616851415,0.573484654,0.212314046,0.475758874,0.080896645,0.745140403,0.17688905,0.589442527,0.888062575,0.448982573,0.812586811,0.500749111,0.461888499,0.163329215,0.507717023,0.038691148,0.047038891,0.873627487,0.336915666,0.595072713,0.20763941,0.674138198,0.21276593100000002,0.562711049,0.670073811,0.866808804,0.701430373,0.030491265,0.9196975740000001,0.389884079,0.035439457,0.8895450999999999,0.9036702640000001,0.528573822,0.549857743,0.518233952,0.87725486,0.46244119100000003,0.5482179739999999,0.043852638,0.081302638,0.644464658,0.808939917,0.5810288339999999,0.522819435,0.547138385,0.068948594,0.9166998890000001,0.08566591,0.04190355,0.917567894,0.7488984959999999,0.92336439,0.890068973,0.467034734,0.42719338700000004,0.620101291,0.842834933,0.521471749,0.03518905,0.45403189200000005,0.46204980700000003
cg27174516,0.7833374479999999,0.949774322,0.9317044790000001,0.443898646,0.905863972,0.105278908,0.17122260399999997,0.49208644,0.45709919299999996,0.04159701,0.479980476,0.45322771799999995,0.357458515,0.849024337,0.773099723,0.918651798,0.858711014,0.525692953,0.9297844479999999,0.515948447,0.806977955,0.248986469,0.434703591,0.472733578,0.059725359000000006,0.82569795,0.455510003,0.49045387700000004,0.362877434,0.038885215,0.036361902,0.024468837,0.09801473699999999,0.490293341,0.123570316,0.8566023359999999,0.45450128799999995,0.843808578,0.853192389,0.440898984,0.46464938299999997,0.095262425,0.09345432,0.578244216,0.072074077,0.022464351,0.609136149,0.860117638,0.470755979,0.02889782,0.45441892899999997,0.900670375,0.463756813,0.850181642,0.7063324790000001,0.45576365799999996,0.018890028,0.902653865,0.486562074,0.070095913,0.453794625,0.347613092,0.46229390200000003,0.459111428,0.45608596700000004,0.40223547,0.8651846590000001,0.479039094,0.021404209,0.889009452,0.431447607
cg27204641,0.895345443,0.857092816,0.053780637,0.501125529,0.8876621720000001,0.120993318,0.476118521,0.919705058,0.855206639,0.560180081,0.411254246,0.930948945,0.49226719399999996,0.664804025,0.504682933,0.363826608,0.469849014,0.09083109699999999,0.57011843,0.627048287,0.8892625679999999,0.140630056,0.843772559,0.8151005790000001,0.800444788,0.905818502,0.026477739,0.45173235700000003,0.922876957,0.48037019299999995,0.483105701,0.596588126,0.040607265,0.8526370790000001,0.44056394200000004,0.885615658,0.46738831799999997,0.8944776609999999,0.7097403309999999,0.438834935,0.6534509820000001,0.47421671299999996,0.869484426,0.41565057299999997,0.047406171,0.532448922,0.022916686000000002,0.450083584,0.603983748,0.39135147299999995,0.434461779,0.032755067,0.8465995009999999,0.057404566,0.8641635540000001,0.527684916,0.022356157999999998,0.207272184,0.026469759,0.9278268409999999,0.470324998,0.513397012,0.02849753,0.888149242,0.89684817,0.9423758520000001,0.42226199600000003,0.40777261,0.27286201,0.530724995,0.40421460200000003
