,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg24325551,0.722940247,0.511628697,0.922485136,0.485884824,0.398163582,0.109148469,0.588529699,0.047547206,0.35618628700000005,0.040263572,0.07672562200000001,0.040652285,0.925097334,0.641618913,0.4907160920000001,0.52624332,0.514820315,0.06884621,0.696514924,0.584167476,0.8007095470000001,0.529969111,0.06866578200000001,0.15376917,0.485048124,0.545321009,0.113599029,0.491159103,0.388683475,0.874202495,0.047342302,0.037431632
cg24364593,0.598897085,0.038852428,0.536616668,0.555046093,0.320768075,0.843688744,0.258254705,0.027733516,0.87387226,0.84064861,0.493285262,0.71737131,0.057947248,0.621216561,0.909800423,0.3760427220000001,0.445020707,0.454707825,0.585718333,0.53802363,0.304210177,0.7706567040000001,0.035397221,0.532187108,0.892735024,0.924217527,0.820702203,0.885668171,0.08558755400000001,0.039577903,0.557100797,0.493640041
cg24403641,0.944566423,0.913995175,0.7251872340000001,0.922423027,0.444235837,0.041587159,0.499628888,0.929734597,0.457962804,0.885777245,0.8291356940000001,0.661862458,0.877295658,0.467946254,0.16669841,0.524261302,0.4865218570000001,0.842034066,0.047591264,0.473446776,0.493325156,0.475630469,0.036138306,0.484876533,0.557412768,0.5059861,0.946102117,0.578444219,0.47800796,0.761833625,0.503966956,0.566779806
cg24410255,0.068857217,0.16456525800000002,0.347106116,0.883681523,0.635207353,0.866921189,0.697728033,0.49072596,0.542862509,0.13298507199999998,0.34116703,0.069894682,0.896765707,0.561709386,0.553183266,0.58066861,0.890974334,0.899716209,0.655658729,0.909300005,0.599119457,0.919163328,0.26765921800000003,0.6070743679999999,0.441565219,0.504202413,0.056217768,0.486953089,0.549833207,0.255128269,0.511452356,0.507526892
cg24445391,0.40457744,0.056018355,0.5767022829999999,0.057247325,0.444556172,0.210035715,0.486809107,0.684024607,0.455849766,0.423994925,0.706822123,0.372637655,0.106069964,0.350721434,0.317156576,0.5333197470000001,0.206915514,0.786625864,0.268738892,0.315977599,0.225682986,0.461446516,0.472411698,0.191735629,0.231931258,0.484583376,0.504920009,0.662105935,0.888448858,0.725004165,0.16120274099999998,0.426857485
cg24474552,0.434974805,0.148050239,0.066663931,0.594966248,0.241227961,0.4167141720000001,0.68326715,0.123979896,0.8174140740000001,0.840895735,0.797640659,0.55391031,0.038787234,0.52532576,0.503893274,0.903762,0.8041756999999999,0.523493943,0.208454513,0.293807314,0.522589366,0.197651881,0.583330283,0.716178278,0.939869042,0.238669473,0.929318222,0.581072488,0.913513738,0.594402204,0.59672785,0.733148769
cg24552988,0.029713119,0.032445752,0.035615864,0.036113575,0.7436560659999999,0.46440815,0.282302802,0.924011233,0.085923377,0.552086383,0.668997663,0.536913351,0.49212382,0.516191871,0.864710199,0.85427022,0.8092045390000001,0.094968581,0.041672595,0.047350174,0.451070043,0.033170702,0.493536746,0.484414256,0.892975471,0.269942711,0.87569232,0.472563199,0.035043332,0.051582622,0.7169377159999999,0.850858263
cg24559780,0.117231899,0.511523179,0.635040291,0.597517353,0.87256838,0.147102619,0.749703763,0.917113431,0.452683016,0.7778811859999999,0.6836245240000001,0.647527967,0.8859495909999999,0.66450261,0.478769892,0.602449016,0.571480443,0.545283551,0.120382826,0.590870561,0.581678405,0.903255413,0.481760432,0.52327069,0.8085380120000001,0.058000345,0.494349051,0.8863112890000001,0.671260332,0.801226673,0.477890995,0.20791414
cg24565489,0.8799365579999999,0.078206565,0.914964747,0.930965764,0.453852362,0.485857162,0.944750197,0.762011645,0.445497049,0.447724921,0.790015933,0.473267588,0.463533617,0.481286768,0.154514446,0.473914741,0.918892159,0.047150268,0.479215073,0.474289379,0.459319471,0.479656258,0.877713706,0.828447175,0.546992578,0.929478863,0.502969955,0.074273296,0.481826524,0.043364536,0.414262865,0.8532855579999999
cg24577711,0.3914206120000001,0.808227115,0.117023461,0.429462417,0.504753531,0.382148547,0.03955763,0.06776528,0.54878192,0.8669225340000001,0.854898556,0.333948032,0.5212508260000001,0.555240982,0.540095244,0.815081268,0.6617256579999999,0.8772616409999999,0.166389158,0.663641652,0.407172968,0.816776748,0.492593075,0.417364098,0.038095021,0.257883851,0.57616822,0.177867257,0.344557599,0.098777823,0.512089865,0.492232989
cg24579698,0.4585631670000001,0.376221484,0.893018704,0.727106475,0.814060131,0.4774632720000001,0.439297912,0.4832885870000001,0.5384227229999999,0.911892825,0.328070125,0.7095910540000001,0.908752496,0.8192679390000001,0.796468708,0.71793026,0.490238013,0.7756571879999999,0.12066309,0.6655027029999999,0.413552339,0.822194735,0.5197399420000001,0.83091335,0.547114778,0.4455581,0.881772173,0.046492185,0.479639497,0.504593803,0.477963191,0.630030275
cg24634916,0.576950607,0.7334633070000001,0.35519812,0.905268526,0.328705799,0.0950877,0.377466337,0.780546187,0.5105950570000001,0.708316095,0.329033323,0.81625491,0.098184439,0.139939056,0.7545923859999999,0.608057844,0.3739393170000001,0.214400578,0.480353491,0.281154022,0.268801161,0.5240197,0.118202399,0.4387373020000001,0.856468887,0.054888435,0.278489279,0.525549825,0.543328209,0.3872821420000001,0.37896512,0.8909466220000001
cg24662880,0.490842557,0.542698296,0.268535425,0.91475196,0.949689834,0.880851298,0.544905224,0.320107659,0.09293076,0.805220242,0.395682895,0.682993295,0.459123481,0.814163847,0.25125948600000003,0.612341017,0.466764432,0.8303161059999999,0.399991893,0.654383834,0.384055641,0.796559734,0.437346367,0.7803031140000001,0.6819605459999999,0.8294637909999999,0.368153321,0.8587426020000001,0.861436973,0.481174817,0.694972712,0.5207638729999999
cg24757978,0.08172170299999999,0.249750493,0.041539213,0.417269339,0.878230297,0.412907034,0.363684204,0.081539406,0.496990497,0.56958895,0.229253591,0.415846799,0.140914287,0.653455804,0.474348299,0.736554755,0.489540814,0.27447801,0.206427193,0.11927477,0.141081652,0.498110293,0.444931018,0.679210027,0.8241965040000001,0.643971604,0.16000283,0.458530119,0.861270825,0.366488306,0.483409983,0.393739993
cg24843848,0.15246111699999998,0.518310398,0.198304597,0.423766558,0.294276387,0.5049727310000001,0.623534082,0.082259257,0.8287777709999999,0.108519931,0.784824023,0.513134156,0.456683783,0.691590316,0.485574991,0.389254918,0.426209835,0.393984811,0.08778585400000001,0.498635101,0.6728894329999999,0.524309868,0.814931903,0.428816088,0.8066284090000001,0.234210619,0.082495727,0.056834856,0.068582367,0.482803314,0.8286294390000001,0.512859521
cg24846009,0.620294129,0.091138649,0.941424579,0.494823919,0.032188017,0.037175722,0.029437591000000006,0.036292918,0.073701826,0.057785808,0.4097374520000001,0.454042074,0.553938035,0.502336775,0.553982404,0.6293247439999999,0.706273642,0.103702334,0.945963107,0.92237596,0.910833497,0.924318007,0.921035188,0.125829109,0.413365224,0.042779697,0.474454911,0.056815646,0.48694152,0.495399588,0.098971649,0.026763005
cg24874998,0.5413255029999999,0.066378975,0.65258994,0.899143905,0.6804187309999999,0.847906933,0.44184529,0.779982492,0.478382859,0.8273170559999999,0.543024344,0.871778232,0.541015727,0.078374709,0.519802771,0.359795084,0.835869952,0.073270869,0.040661707000000005,0.501354266,0.477849453,0.488389714,0.508111079,0.077105277,0.51032116,0.028786904,0.461514503,0.426827078,0.519182235,0.568914857,0.36203727,0.826137068
cg24903551,0.498759178,0.902857038,0.464907401,0.459485218,0.929224735,0.463772818,0.755155307,0.355795085,0.41396539,0.493481682,0.460674968,0.811581363,0.435262646,0.868111106,0.257143762,0.6699389339999999,0.466566523,0.491184645,0.519146197,0.319868655,0.394671826,0.865873901,0.470187542,0.447971703,0.466025652,0.715479328,0.940332481,0.020323832,0.876882622,0.635384325,0.8089107959999999,0.565702314
cg25075504,0.081859605,0.05469559,0.057531951,0.624921938,0.824971529,0.935455428,0.34486617,0.045342384000000006,0.478873915,0.160917996,0.506643434,0.5361740770000001,0.054154987,0.860632555,0.135324834,0.542083654,0.583432787,0.524579408,0.129703459,0.914712442,0.495093984,0.035956357,0.800557691,0.583820251,0.634714441,0.329507774,0.434958962,0.910454126,0.87361867,0.079183965,0.381446124,0.331652528
cg25087163,0.944091357,0.515847505,0.231446283,0.025763728,0.673271603,0.499646037,0.036745566,0.459614456,0.470483618,0.534997794,0.633686515,0.446396035,0.539686711,0.569436116,0.463863492,0.6097394429999999,0.031743368,0.472745326,0.473548894,0.368959178,0.026649824,0.499475555,0.818709182,0.903477068,0.046958998,0.271623561,0.430382349,0.493568628,0.456489029,0.5688033570000001,0.8424941970000001,0.911163197
cg25130925,0.613176164,0.071020755,0.3583499,0.920402786,0.92212942,0.90673019,0.6934732229999999,0.911606375,0.898494584,0.35628652200000005,0.471187928,0.805588153,0.889707754,0.487588453,0.582811515,0.550119612,0.129751346,0.883515506,0.915771553,0.919826777,0.8752017240000001,0.8587355809999999,0.114607858,0.590769533,0.091518614,0.414958933,0.285390114,0.043761181,0.510122104,0.780326141,0.548601064,0.51614437
cg25167451,0.097926293,0.121727794,0.101247813,0.4434732,0.806159416,0.795110013,0.17258741,0.8367747879999999,0.223105525,0.791423801,0.5103806470000001,0.370998397,0.767877672,0.535492234,0.502616826,0.475383927,0.771560529,0.4570105920000001,0.657669431,0.729002412,0.797324913,0.4838351870000001,0.801018465,0.864598323,0.8696304990000001,0.662144226,0.043985012,0.07788218400000001,0.479562369,0.849453039,0.888215277,0.751759889
cg25226400,0.127721716,0.916565324,0.635761135,0.57095716,0.745955206,0.479404445,0.194789304,0.044212695,0.588052118,0.887659522,0.583403818,0.56556444,0.065641452,0.045055207,0.527367273,0.585568953,0.451180561,0.7874311009999999,0.029491203,0.595765106,0.502782074,0.507892415,0.549607293,0.524066788,0.67767693,0.070207431,0.588517779,0.540501965,0.550963705,0.408067301,0.476720864,0.039960908
cg25289880,0.06276568099999999,0.434361168,0.313580187,0.425010838,0.6687197970000001,0.445043425,0.45309508,0.817945833,0.451199791,0.429835434,0.78546123,0.109421673,0.146953579,0.15155345,0.212571386,0.529144656,0.433399014,0.90578102,0.427507821,0.34986839299999994,0.382522678,0.869591213,0.4534884320000001,0.467083414,0.7543778440000001,0.91248011,0.426108965,0.088173581,0.08727709199999999,0.254148571,0.497095851,0.418314736
cg25296532,0.143271751,0.904334057,0.341388895,0.916703231,0.944783935,0.50395974,0.493723455,0.278401636,0.07019432099999999,0.8134751920000001,0.826186223,0.903694331,0.487240409,0.467026927,0.483323009,0.464513343,0.415322964,0.579337554,0.9115196,0.509738605,0.21131996100000006,0.576764674,0.871933863,0.543928144,0.384794524,0.518234347,0.917953823,0.530113261,0.521290323,0.44994776,0.527738535,0.908162438
cg25309775,0.479457484,0.457882194,0.418800283,0.919090823,0.909848098,0.858571943,0.354870059,0.947466665,0.09566312,0.91483621,0.476416408,0.51531701,0.476296598,0.471636393,0.856997157,0.587978099,0.837735737,0.495741326,0.487270948,0.432524512,0.465964759,0.675870511,0.92145604,0.47247526,0.958067879,0.31206766,0.463546099,0.507446201,0.051674992,0.062394742,0.937133159,0.903143831
cg25338977,0.8601265659999999,0.203356335,0.850181217,0.530081198,0.6042681,0.069171703,0.7871168890000001,0.509152225,0.166622569,0.076777206,0.47399291,0.238642969,0.06158843,0.82423891,0.750938862,0.543407373,0.90168534,0.564238653,0.877565965,0.907793722,0.585944372,0.838325608,0.48503939,0.475072867,0.577617781,0.465898804,0.863109177,0.464967883,0.8036110679999999,0.868245114,0.505700159,0.133706393
cg25372195,0.207267544,0.13517658,0.5474491770000001,0.535894041,0.50125941,0.187229102,0.610476142,0.578029704,0.8532827909999999,0.8931884,0.438498199,0.524178987,0.7539111359999999,0.727131422,0.900717147,0.8780619709999999,0.563772333,0.047711992,0.036728112,0.33525441300000003,0.422036391,0.055611896,0.494829272,0.077042785,0.58210326,0.06606912599999999,0.050605507,0.504713281,0.511463231,0.443770701,0.112731517,0.8310598029999999
cg25495545,0.8637725690000001,0.138631579,0.7513843490000001,0.099560461,0.543492458,0.215741984,0.20018703,0.693585439,0.184732019,0.450516557,0.5930542870000001,0.477322227,0.478315488,0.7224659859999999,0.72895399,0.451843098,0.301977736,0.308301634,0.8436065140000001,0.7062860670000001,0.254667167,0.49661166,0.513600825,0.461003213,0.285321419,0.5520092879999999,0.8900690790000001,0.153531428,0.053864641,0.498467233,0.525177181,0.720974789
cg25551571,0.789100699,0.5268888860000001,0.6982594,0.081904096,0.277616968,0.292339545,0.445414235,0.898244239,0.8897776890000001,0.555186837,0.725099397,0.870340112,0.436839768,0.8331677409999999,0.562349157,0.60619398,0.261169555,0.7657676859999999,0.201307304,0.494631963,0.547916463,0.231313971,0.48667802,0.33376062100000004,0.814427441,0.480374716,0.891189166,0.7876278290000001,0.090723551,0.127778636,0.4681178170000001,0.5219511520000001
cg25575845,0.168464086,0.047367729,0.296250842,0.048116064000000014,0.8361269840000001,0.596781455,0.56246822,0.264699914,0.496485481,0.490287239,0.07600639599999999,0.423846063,0.478859627,0.080360498,0.17265352,0.495419096,0.825487977,0.355258809,0.056163625,0.046574928,0.138126085,0.112534778,0.817575424,0.123977966,0.941351669,0.397385007,0.14002272400000002,0.592476509,0.676224232,0.654714424,0.847572077,0.568857619
cg25596675,0.097271214,0.892895475,0.06638518,0.087233895,0.850162505,0.919169052,0.7253450109999999,0.913262247,0.59052863,0.433909861,0.246130853,0.887305916,0.7368926029999999,0.64975544,0.17403910399999994,0.4677466870000001,0.699819882,0.5162729979999999,0.040908295,0.205689321,0.476279856,0.5591095939999999,0.555408727,0.16004900800000002,0.766167892,0.5743342929999999,0.83916713,0.8124571490000001,0.859551117,0.063655375,0.8980428420000001,0.91049795
cg25652454,0.6240320779999999,0.7579149009999999,0.6286182379999999,0.046948465,0.045012989,0.668954858,0.746369721,0.319903465,0.892158516,0.629608509,0.581056537,0.8384036909999999,0.895092475,0.577722828,0.220573944,0.484553363,0.932121366,0.107293261,0.6791988309999999,0.524517095,0.485104101,0.300813846,0.046260121,0.565163761,0.06431624799999999,0.039446393,0.5978792510000001,0.615886246,0.690852756,0.04797271,0.6084127029999999,0.656200676
cg25739400,0.458444539,0.071118392,0.408961213,0.156592295,0.494511573,0.7947465090000001,0.548002191,0.251138759,0.7794047590000001,0.582167946,0.466503854,0.85051539,0.058321733,0.288093919,0.308393943,0.606204387,0.379822325,0.465270624,0.12484636,0.456698958,0.373587548,0.658420726,0.086728271,0.439881257,0.39539357,0.070350092,0.453724277,0.636518513,0.374367093,0.079254991,0.057669603,0.6858179959999999
cg25795773,0.15630118099999998,0.572013209,0.409884459,0.528373825,0.8404213979999999,0.504629814,0.219294966,0.237276546,0.515121433,0.5627258070000001,0.7640009440000001,0.844732808,0.17550075699999998,0.55711772,0.514662023,0.594418177,0.256996111,0.174297979,0.100483477,0.8465007609999999,0.158578548,0.108798716,0.810609933,0.27304345,0.494273662,0.315528103,0.6658879520000001,0.45058797,0.789900412,0.472570781,0.353800069,0.5801902329999999
cg25823128,0.120770883,0.8496442359999999,0.065744272,0.036409128,0.765688328,0.934056138,0.350131658,0.648173176,0.823848039,0.843571376,0.401276288,0.818156795,0.911383498,0.866147212,0.8900218679999999,0.820954049,0.508334056,0.673037557,0.040136274,0.67474061,0.166727922,0.455790039,0.8834939140000001,0.911929564,0.404129648,0.297293746,0.504845137,0.911208209,0.05536955,0.425680508,0.504947764,0.556673965
cg25835611,0.929921498,0.54423709,0.621172497,0.93260058,0.94724874,0.928059335,0.030428763,0.5227717270000001,0.489445856,0.440092174,0.517223624,0.189478458,0.5642876029999999,0.421313223,0.171590099,0.8754757559999999,0.926313941,0.894434781,0.930014364,0.592782357,0.326167412,0.373828482,0.91248775,0.852791031,0.06958850700000001,0.270804642,0.212037041,0.424561544,0.473564362,0.030212485,0.446184798,0.749041163
cg25969814,0.52753801,0.641716669,0.957175102,0.50899798,0.932935022,0.482222545,0.470428091,0.068048694,0.888698077,0.476368956,0.820256306,0.470135645,0.546218257,0.845037212,0.277669459,0.542071696,0.891489421,0.153029126,0.5118207770000001,0.545274337,0.288862594,0.4737675670000001,0.62576418,0.526664259,0.440196302,0.47816113,0.833974373,0.847759209,0.617005103,0.7470857329999999,0.340467662,0.493608187
cg25989580,0.581552331,0.41965232,0.543435696,0.515150536,0.791818204,0.624248632,0.540563962,0.273488931,0.509425374,0.9000604609999999,0.428430638,0.464234095,0.130760864,0.752695345,0.484125451,0.500887634,0.7150800140000001,0.450928785,0.775820022,0.568596662,0.435059247,0.57410801,0.888986908,0.482645899,0.951550856,0.360666552,0.398535712,0.197490374,0.261985322,0.532944978,0.918159377,0.826873726
cg26009324,0.491465148,0.412847956,0.640875748,0.061608185,0.6852867659999999,0.429921559,0.58357138,0.084731228,0.104095724,0.83154583,0.41051375,0.34385397799999995,0.068660353,0.405628084,0.467899566,0.20253696,0.465399419,0.298506139,0.098725358,0.5625482860000001,0.467124656,0.835029273,0.06631578099999999,0.49864303,0.486431822,0.288784483,0.418754706,0.820269647,0.919607062,0.519182632,0.08852007199999999,0.07425455
cg26014409,0.226478355,0.460809203,0.036501639,0.944841844,0.021668547000000003,0.42234033,0.092613456,0.020463457,0.50235652,0.835187308,0.8809018059999999,0.855232227,0.491826595,0.100801037,0.02815971,0.7285885940000001,0.280815795,0.310983559,0.031806015,0.467948835,0.48059944,0.893198411,0.023712213,0.475721938,0.544016239,0.036362248,0.373067823,0.452702701,0.036495193,0.7368019379999999,0.35073740600000003,0.93496183
